1.0,0.12514807112099297,-0.4904230441233143,0.010296458485308089,0.0556850038602369,-0.05989014064491384,-0.0525598968067084,-0.5988039254168215,0.11995777395660476,-0.019666598256700675
0.12514807112099297,1.0,0.1485380311374901,0.11000320155739149,-0.39895225669684053,-0.07662359119703448,0.023163652013408035,-0.044709960923552707,0.04732070775640069,-0.3643721385616101
-0.4904230441233143,0.1485380311374901,1.0,-0.12046857624546357,-0.2183133320959292,-0.0669484495898521,-0.07270485894083685,0.3744836927522739,-0.23772277091475588,-0.1805754809781188
0.010296458485308089,0.11000320155739149,-0.12046857624546357,1.0,-0.34837782619613905,0.5212379056610015,0.6602434366705564,-0.05309013685172698,-0.1581069223279356,0.003264652108275357
0.0556850038602369,-0.39895225669684053,-0.2183133320959292,-0.34837782619613905,1.0,-0.2394317619667095,-0.24853855532751423,-0.0575593734003398,0.2262217661571514,0.3060513651651599
-0.05989014064491384,-0.07662359119703448,-0.0669484495898521,0.5212379056610015,-0.2394317619667095,1.0,0.743685735380192,-0.016566330882494897,-0.13779790830051705,0.028435435019505996
-0.0525598968067084,0.023163652013408035,-0.07270485894083685,0.6602434366705564,-0.24853855532751423,0.743685735380192,1.0,-0.04695466435514308,-0.13238200811550088,0.02856277773851692
-0.5988039254168215,-0.044709960923552707,0.3744836927522739,-0.05309013685172698,-0.0575593734003398,-0.016566330882494897,-0.04695466435514308,1.0,-0.15549592460712014,0.03547195838754702
0.11995777395660476,0.04732070775640069,-0.23772277091475588,-0.1581069223279356,0.2262217661571514,-0.13779790830051705,-0.13238200811550088,-0.15549592460712014,1.0,-0.17871449253077082
-0.019666598256700675,-0.3643721385616101,-0.1805754809781188,0.003264652108275357,0.3060513651651599,0.028435435019505996,0.02856277773851692,0.03547195838754702,-0.17871449253077082,1.0
